epoch,lr-AdamW,step,test/auc,test/cold_auc,test/cold_hr@10,test/cold_hr@100,test/cold_hr@200,test/cold_hr@50,test/cold_mrr,test/cold_mrr_corrected,test/cold_ndcg@10,test/cold_ndcg@100,test/cold_ndcg@200,test/cold_ndcg@50,test/few_hr@10,test/few_hr@100,test/few_hr@200,test/few_hr@50,test/few_ndcg@10,test/few_ndcg@100,test/few_ndcg@200,test/few_ndcg@50,test/hr@10,test/hr@100,test/hr@200,test/hr@50,test/mrr,test/mrr_corrected,test/ndcg@10,test/ndcg@100,test/ndcg@200,test/ndcg@50,test/warm_auc,test/warm_hr@10,test/warm_hr@100,test/warm_hr@200,test/warm_hr@50,test/warm_mrr,test/warm_mrr_corrected,test/warm_ndcg@10,test/warm_ndcg@100,test/warm_ndcg@200,test/warm_ndcg@50,test/zero_hr@10,test/zero_hr@100,test/zero_hr@200,test/zero_hr@50,test/zero_ndcg@10,test/zero_ndcg@100,test/zero_ndcg@200,test/zero_ndcg@50,train/loss_epoch,train/loss_step,val/auc,val/cold_auc,val/cold_hr@10,val/cold_hr@100,val/cold_hr@200,val/cold_hr@50,val/cold_mrr,val/cold_mrr_corrected,val/cold_ndcg@10,val/cold_ndcg@100,val/cold_ndcg@200,val/cold_ndcg@50,val/few_hr@10,val/few_hr@100,val/few_hr@200,val/few_hr@50,val/few_ndcg@10,val/few_ndcg@100,val/few_ndcg@200,val/few_ndcg@50,val/hr@10,val/hr@100,val/hr@200,val/hr@50,val/mrr,val/mrr_corrected,val/ndcg@10,val/ndcg@100,val/ndcg@200,val/ndcg@50,val/warm_auc,val/warm_hr@10,val/warm_hr@100,val/warm_hr@200,val/warm_hr@50,val/warm_mrr,val/warm_mrr_corrected,val/warm_ndcg@10,val/warm_ndcg@100,val/warm_ndcg@200,val/warm_ndcg@50,val/zero_hr@10,val/zero_hr@100,val/zero_hr@200,val/zero_hr@50,val/zero_ndcg@10,val/zero_ndcg@100,val/zero_ndcg@200,val/zero_ndcg@50
7,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.672410488128662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8775163888931274,0.3323093354701996,0.0,0.0073394495993852615,0.012844037264585495,0.005504587199538946,0.005243323277682066,0.000332099647494033,0.0,0.0015250673750415444,0.00227761035785079,0.001214436488226056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216059610247612,0.5549668669700623,0.6536424160003662,0.4440397322177887,0.10322510451078415,0.1015019342303276,0.1180952861905098,0.18633829057216644,0.20014426112174988,0.1682942509651184,0.9315904974937439,0.23748862743377686,0.6092811822891235,0.7171974182128906,0.4875341057777405,0.11294305324554443,0.11153605580329895,0.12980809807777405,0.20466828346252441,0.21976888179779053,0.18486540019512177,0.0,0.007312614470720291,0.01279707532376051,0.005484460853040218,0.0,0.001519491313956678,0.002269282704219222,0.0012099961750209332
7,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.594597101211548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.436160087585449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8796479105949402,0.3339678645133972,0.0,0.00917431153357029,0.012844037264585495,0.0036697247996926308,0.00514035951346159,0.00022913608700037003,0.0,0.0016479934565722942,0.0021413015201687813,0.0007425775402225554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233443707227707,0.5658940672874451,0.6640728712081909,0.46423840522766113,0.10399618744850159,0.10232490301132202,0.12019980698823929,0.18942119181156158,0.20316605269908905,0.1729377657175064,0.9337689876556396,0.24549590051174164,0.6211100816726685,0.7286624312400818,0.5099180936813354,0.11380080878734589,0.11245088279247284,0.13212135434150696,0.20804472267627716,0.22310389578342438,0.1900162696838379,0.0,0.009140768088400364,0.01279707532376051,0.0036563072353601456,0.0,0.001641967915929854,0.0021334723569452763,0.0007398624438792467
8,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5544285774230957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5956780910491943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8807629346847534,0.33352965116500854,0.0,0.0073394495993852615,0.014678899198770523,0.0073394495993852615,0.005177164450287819,0.00027506964397616684,0.0,0.001452564145438373,0.002441113581880927,0.001452564145438373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22284768521785736,0.5698675513267517,0.6653973460197449,0.4683775007724762,0.10595567524433136,0.10429099202156067,0.12156069278717041,0.19192372262477875,0.20531274378299713,0.17539048194885254,0.9350380301475525,0.24494995176792145,0.625659704208374,0.7299363017082214,0.5141037106513977,0.11595100164413452,0.11460740119218826,0.13361720740795135,0.21081481873989105,0.22543376684188843,0.19264183938503265,0.0,0.007312614470720291,0.014625228941440582,0.007312614470720291,0.0,0.0014472531620413065,0.0024321882519870996,0.0014472531620413065
9,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5205631256103516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.474186420440674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828004002571106,0.3441822826862335,0.0,0.00917431153357029,0.014678899198770523,0.005504587199538946,0.005160232540220022,0.00025813726824708283,0.0,0.0016857923474162817,0.00242827832698822,0.0010862908093258739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2253311276435852,0.5721854567527771,0.6693708896636963,0.47086092829704285,0.10666059702634811,0.10501568019390106,0.12238152325153351,0.1931733787059784,0.2067764848470688,0.17670345306396484,0.9362210035324097,0.2476797103881836,0.628025472164154,0.734303891658783,0.5170154571533203,0.11672750860452652,0.11540563404560089,0.13451945781707764,0.21216531097888947,0.22704391181468964,0.1941213458776474,0.0,0.009140768088400364,0.014625228941440582,0.005484460853040218,0.0,0.0016796286217868328,0.002419399796053767,0.0010823190677911043
10,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.497521162033081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5612070560455322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8836129903793335,0.3464761972427368,0.0,0.0073394495993852615,0.012844037264585495,0.005504587199538946,0.005129263736307621,0.0002180401497753337,0.0,0.001364799332804978,0.002106621628627181,0.0010601247195154428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334437072277069,0.5798013210296631,0.6711920499801636,0.4779801368713379,0.10898705571889877,0.10735119879245758,0.12615488469600677,0.1965716928243637,0.209372416138649,0.18004094064235687,0.9368867874145508,0.2565968930721283,0.6365786790847778,0.7364876866340637,0.524840772151947,0.11928778141736984,0.11797677725553513,0.13866707682609558,0.21593248844146729,0.22992925345897675,0.19779247045516968,0.0,0.007312614470720291,0.01279707532376051,0.005484460853040218,0.0,0.0013598093064501882,0.0020989191252738237,0.0010562485549598932
11,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.473066568374634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.404081106185913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8848537802696228,0.34841063618659973,0.0,0.00917431153357029,0.012844037264585495,0.0036697247996926308,0.00511421263217926,0.00020298859453760087,0.0,0.001601874129846692,0.002097467193379998,0.0006967539084143937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2268211990594864,0.5811258554458618,0.6774834394454956,0.4796357750892639,0.11089888215065002,0.10929432511329651,0.12584081292152405,0.19824548065662384,0.2117258608341217,0.18169145286083221,0.9380587339401245,0.24931755661964417,0.6378526091575623,0.7434030771255493,0.5268425941467285,0.12139071524143219,0.12011411041021347,0.13832183182239532,0.21774877607822418,0.2325170338153839,0.19964268803596497,0.0,0.009140768088400364,0.01279707532376051,0.0036563072353601456,0.0,0.0015960173914209008,0.0020897984504699707,0.0006942063919268548
12,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.453970432281494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.494581699371338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8844969272613525,0.3530595898628235,0.0,0.0073394495993852615,0.011009174399077892,0.0,0.005051173735409975,0.0001308214123127982,0.0,0.0011938029201701283,0.001702489098533988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349337786436081,0.5846026539802551,0.6741722226142883,0.4791390895843506,0.10777315497398376,0.10615210980176926,0.1256430298089981,0.19649332761764526,0.20907457172870636,0.1793307662010193,0.93720543384552,0.25823473930358887,0.6418561935424805,0.7399454116821289,0.5266605615615845,0.11796122044324875,0.11666742712259293,0.13810443878173828,0.21586336195468903,0.22964195907115936,0.19711698591709137,0.0,0.007312614470720291,0.010968921706080437,0.0,0.0,0.0011894380440935493,0.0016962643712759018,0.0
13,,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4364147186279297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4308207035064697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8862617611885071,0.3604852259159088,0.0,0.0073394495993852615,0.011009174399077892,0.0018348623998463154,0.005079166032373905,0.00015881418948993087,0.0,0.0012446108739823103,0.0017627308843657374,0.00036374287446960807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24139073491096497,0.5821192264556885,0.6791390776634216,0.4864238500595093,0.11327589303255081,0.1116795763373375,0.13139094412326813,0.20073634386062622,0.21435248851776123,0.18520089983940125,0.9384088516235352,0.26533210277557373,0.6391264796257019,0.7454048991203308,0.5344858765602112,0.1240069642663002,0.12274032831192017,0.14442244172096252,0.22052216529846191,0.2354373335838318,0.20353323221206665,0.0,0.007312614470720291,0.010968921706080437,0.0018281536176800728,0.0,0.0012400601990520954,0.0017562857829034328,0.0003624129167292267
14,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.419603109359741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4371633529663086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
