epoch,lr-AdamW,step,test/auc,test/cold_auc,test/cold_hr@10,test/cold_hr@100,test/cold_hr@200,test/cold_hr@50,test/cold_mrr,test/cold_mrr_corrected,test/cold_ndcg@10,test/cold_ndcg@100,test/cold_ndcg@200,test/cold_ndcg@50,test/few_hr@10,test/few_hr@100,test/few_hr@200,test/few_hr@50,test/few_ndcg@10,test/few_ndcg@100,test/few_ndcg@200,test/few_ndcg@50,test/hr@10,test/hr@100,test/hr@200,test/hr@50,test/mrr,test/mrr_corrected,test/ndcg@10,test/ndcg@100,test/ndcg@200,test/ndcg@50,test/warm_auc,test/warm_hr@10,test/warm_hr@100,test/warm_hr@200,test/warm_hr@50,test/warm_mrr,test/warm_mrr_corrected,test/warm_ndcg@10,test/warm_ndcg@100,test/warm_ndcg@200,test/warm_ndcg@50,test/zero_hr@10,test/zero_hr@100,test/zero_hr@200,test/zero_hr@50,test/zero_ndcg@10,test/zero_ndcg@100,test/zero_ndcg@200,test/zero_ndcg@50,train/loss_epoch,train/loss_step,val/auc,val/cold_auc,val/cold_hr@10,val/cold_hr@100,val/cold_hr@200,val/cold_hr@50,val/cold_mrr,val/cold_mrr_corrected,val/cold_ndcg@10,val/cold_ndcg@100,val/cold_ndcg@200,val/cold_ndcg@50,val/few_hr@10,val/few_hr@100,val/few_hr@200,val/few_hr@50,val/few_ndcg@10,val/few_ndcg@100,val/few_ndcg@200,val/few_ndcg@50,val/hr@10,val/hr@100,val/hr@200,val/hr@50,val/mrr,val/mrr_corrected,val/ndcg@10,val/ndcg@100,val/ndcg@200,val/ndcg@50,val/warm_auc,val/warm_hr@10,val/warm_hr@100,val/warm_hr@200,val/warm_hr@50,val/warm_mrr,val/warm_mrr_corrected,val/warm_ndcg@10,val/warm_ndcg@100,val/warm_ndcg@200,val/warm_ndcg@50,val/zero_hr@10,val/zero_hr@100,val/zero_hr@200,val/zero_hr@50,val/zero_ndcg@10,val/zero_ndcg@100,val/zero_ndcg@200,val/zero_ndcg@50
3,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98467755317688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.970637559890747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8162391781806946,0.5910441875457764,0.005504587199538946,0.031192660331726074,0.055045872926712036,0.011009174399077892,0.007920104078948498,0.0032188394106924534,0.0032786857336759567,0.007562142331153154,0.010991926304996014,0.004335296340286732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055960264056921005,0.2589403986930847,0.3788079619407654,0.17334437370300293,0.02630074881017208,0.02321024052798748,0.025185134261846542,0.06432565301656723,0.08106254786252975,0.05050889775156975,0.838574230670929,0.06096451357007027,0.28152865171432495,0.4109190106391907,0.18944494426250458,0.028123758733272552,0.02519300766289234,0.027357839047908783,0.06995552033185959,0.0880122259259224,0.05508844181895256,0.005484460853040218,0.031078610569238663,0.05484461039304733,0.010968921706080437,0.00326669798232615,0.007534492760896683,0.010951736010611057,0.004319445230066776
4,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8869991302490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.849132776260376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8216708898544312,0.6012134552001953,0.005504587199538946,0.0330275222659111,0.056880734860897064,0.023853210732340813,0.009498401544988155,0.004806264769285917,0.004248559474945068,0.009381761774420738,0.012741345912218094,0.007906198501586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06639073044061661,0.2821192145347595,0.4001655578613281,0.19221854209899902,0.03046344593167305,0.02747919410467148,0.030756354331970215,0.07216992974281311,0.08865034580230713,0.0576021708548069,0.8435360193252563,0.07242947816848755,0.30682438611984253,0.43421292304992676,0.20891720056533813,0.03254278004169464,0.029727919027209282,0.033385418355464935,0.07839731872081757,0.0961790606379509,0.06253106892108917,0.005484460853040218,0.03290676325559616,0.05667276307940483,0.02376599609851837,0.0042330254800617695,0.009347459301352501,0.012694761157035828,0.007877291180193424
5,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8193349838256836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7832448482513428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8242548108100891,0.6028659343719482,0.0073394495993852615,0.04036697372794151,0.0660550445318222,0.027522936463356018,0.0074159218929708,0.0027694294694811106,0.002894003177061677,0.009230941534042358,0.012762097641825676,0.007127187214791775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06986755132675171,0.3016556203365326,0.4129139184951782,0.20993377268314362,0.03309061750769615,0.030169794335961342,0.03305817395448685,0.0780462995171547,0.09360367804765701,0.06316996365785599,0.8462124466896057,0.07606915384531021,0.32757049798965454,0.4473157227039337,0.22802546620368958,0.035637062042951584,0.03288738802075386,0.03604988753795624,0.08487148582935333,0.10162164270877838,0.06872835010290146,0.007312614470720291,0.04021938145160675,0.06581352651119232,0.027422305196523666,0.0028834219556301832,0.009197190403938293,0.012715435586869717,0.007101127877831459
6,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.763618230819702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6299526691436768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8254551291465759,0.5975794196128845,0.0036697247996926308,0.04036697372794151,0.06422018259763718,0.023853210732340813,0.006818035151809454,0.002162414137274027,0.0014478253433480859,0.008562852628529072,0.011920700781047344,0.0058996472507715225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07682119309902191,0.3051324486732483,0.4220198690891266,0.21539735794067383,0.0370284803211689,0.034152958542108536,0.037936143577098846,0.0820549800992012,0.0984029620885849,0.06754198670387268,0.8480560779571533,0.08407643437385559,0.33139216899871826,0.45750680565834045,0.2343948930501938,0.040024783462285995,0.03732581436634064,0.041555095463991165,0.08934400975704193,0.1069803535938263,0.07365573942661285,0.0036563072353601456,0.04021938145160675,0.06398537755012512,0.02376599609851837,0.0014425317058339715,0.008531544357538223,0.01187711488455534,0.005878076888620853
7,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7126572132110596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6842846870422363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826714038848877,0.597858726978302,0.005504587199538946,0.0330275222659111,0.0660550445318222,0.020183486863970757,0.006697814911603928,0.0020513227209448814,0.001954201841726899,0.007309996988624334,0.011922206729650497,0.005209902301430702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08245033025741577,0.32036423683166504,0.4293046295642853,0.22897350788116455,0.039783068001270294,0.03694378584623337,0.04101359099149704,0.08733727037906647,0.10253182798624039,0.07253335416316986,0.849412202835083,0.09008189290761948,0.34886258840560913,0.46533212065696716,0.2496815174818039,0.04306449368596077,0.04040445759892464,0.04488753899931908,0.09527446329593658,0.11151858419179916,0.07921057194471359,0.005484460853040218,0.03290676325559616,0.06581352651119232,0.020109690725803375,0.0019470567349344492,0.007283269427716732,0.01187861431390047,0.0051908534951508045
8,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6657986640930176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7295219898223877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8274031281471252,0.5958752632141113,0.0036697247996926308,0.03486238420009613,0.06422018259763718,0.01834862306714058,0.006492761429399252,0.0018371407641097903,0.0014438234502449632,0.007264728657901287,0.011315399780869484,0.004620097577571869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09122516959905624,0.3263245224952698,0.43675497174263,0.23096026480197906,0.04402957111597061,0.04122735932469368,0.04636814445257187,0.09215182811021805,0.10760878026485443,0.07673142105340958,0.8503663539886475,0.09990900754928589,0.35523203015327454,0.4737033545970917,0.2520473003387451,0.047752510756254196,0.04513411968946457,0.05082378536462784,0.10057102143764496,0.11715925484895706,0.08388350158929825,0.0036563072353601456,0.03473491966724396,0.06398537755012512,0.018281536176800728,0.0014385443646460772,0.007238166872411966,0.01127402763813734,0.004603205248713493
9,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6232309341430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.559176445007324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8300998210906982,0.6012759208679199,0.005504587199538946,0.04220183566212654,0.07339449226856232,0.020183486863970757,0.007853598333895206,0.003243620041757822,0.0030251604039222,0.009552734903991222,0.013831709511578083,0.006044967565685511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09784768521785736,0.3486754894256592,0.4509933888912201,0.2561258375644684,0.04689119756221771,0.044159822165966034,0.04966767132282257,0.09889878332614899,0.11319927871227264,0.083919957280159,0.8527947664260864,0.10700637102127075,0.3790718615055084,0.4884440302848816,0.27952682971954346,0.05076298117637634,0.04821792617440224,0.05429372936487198,0.10776020586490631,0.12305466830730438,0.09164368361234665,0.005484460853040218,0.04204753413796425,0.07312614470720291,0.020109690725803375,0.0030140995513647795,0.009517807513475418,0.013781136833131313,0.006022865418344736
10,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5889852046966553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6122963428497314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8317567110061646,0.5947276949882507,0.0073394495993852615,0.03486238420009613,0.056880734860897064,0.01834862306714058,0.0068644084967672825,0.00217227335087955,0.002830078359693289,0.007426207885146141,0.010536274872720242,0.004866441711783409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10082781314849854,0.3564569652080536,0.46009933948516846,0.25629138946533203,0.0499531626701355,0.047267090529203415,0.052549973130226135,0.10265900939702988,0.1171034574508667,0.0864790603518486,0.8552654385566711,0.11010009050369263,0.38835304975509644,0.5000909566879272,0.2798908054828644,0.054226748645305634,0.0517396405339241,0.05748124420642853,0.11210429668426514,0.12767291069030762,0.094573475420475,0.007312614470720291,0.03473491966724396,0.05667276307940483,0.018281536176800728,0.0028197309002280235,0.007399055175483227,0.010497750714421272,0.00484864879399538
11,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5585646629333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5027709007263184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8316189646720886,0.5975489020347595,0.00917431153357029,0.029357798397541046,0.06422018259763718,0.011009174399077892,0.007259655278176069,0.002604033565148711,0.003625779412686825,0.007033318281173706,0.011931950226426125,0.00401166919618845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10546357929706573,0.35364240407943726,0.4544702172279358,0.2680463492870331,0.0508185476064682,0.04810447618365288,0.05433095619082451,0.10354670137166977,0.11761581897735596,0.08968780934810638,0.854834258556366,0.11501364409923553,0.38580527901649475,0.49317559599876404,0.2935395836830139,0.055138763040304184,0.052617259323596954,0.059359949082136154,0.11311899125576019,0.12809765338897705,0.09818526357412338,0.009140768088400364,0.029250457882881165,0.06398537755012512,0.010968921706080437,0.0036125225014984608,0.0070076026022434235,0.011888325214385986,0.003997001331299543
12,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5337157249450684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4668877124786377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8326223492622375,0.593529999256134,0.0073394495993852615,0.02568807452917099,0.06238532066345215,0.01651376113295555,0.006803066004067659,0.002138316398486495,0.002664023544639349,0.006182752549648285,0.01133574079722166,0.004705830477178097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10894040018320084,0.3576158881187439,0.46043047308921814,0.2650662362575531,0.05318928137421608,0.05050485581159592,0.05707879737019539,0.10612566769123077,0.12049385160207748,0.09110531210899353,0.8563358187675476,0.11901728808879852,0.3905368447303772,0.499908983707428,0.2897179126739502,0.05778991058468819,0.05530189350247383,0.06247570738196373,0.11603810638189316,0.1313202679157257,0.09967450797557831,0.007312614470720291,0.02559415064752102,0.062157221138477325,0.01645338162779808,0.0026542830746620893,0.006160146556794643,0.011294294148683548,0.004688624758273363
13,,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.508793354034424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.435210704803467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834540843963623,0.5933178067207336,0.011009174399077892,0.0330275222659111,0.06972476840019226,0.01834862306714058,0.007917400449514389,0.00328916497528553,0.004520553629845381,0.008386476896703243,0.013540676794946194,0.006075555458664894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11605960130691528,0.37284767627716064,0.4756622612476349,0.2804635763168335,0.05514293909072876,0.05253429338335991,0.05999589338898659,0.11072845757007599,0.12510345876216888,0.09576579183340073,0.8584654927253723,0.12647861242294312,0.40655139088630676,0.5159235596656799,0.3064604103565216,0.059826821088790894,0.05741848051548004,0.0654979944229126,0.12087883055210114,0.13616837561130524,0.10466136038303375,0.010968921706080437,0.03290676325559616,0.06946983933448792,0.018281536176800728,0.00450402544811368,0.008355814032256603,0.013491167686879635,0.006053341086953878
14,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.489276647567749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.001,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5110373497009277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
